Time;Action;Type;Martingale;Signal;Symbol;Volume;PriceAction;NewValue;Profit;Slippage;Value1;Value2;StopLoss;TakeProfit;Expiration;Comment;MagicID;Status;Ticket #
2022.02.15 18:15:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13439;1.13460;;;;;0.00000;0.00000;;;;OK;217
2022.02.15 18:20:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13460;1.13507;;;;;0.00000;0.00000;;;;OK;217
2022.02.15 18:45:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13507;1.13514;;;;;0.00000;0.00000;;;;OK;217
2022.02.15 19:00:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13514;1.13517;;;;;0.00000;0.00000;;;;OK;217
2022.02.15 20:15:09;Moving sell-stop;sell;;;EURUSD;0.01;1.13474;1.13481;;;;;0.00000;0.00000;;;;OK;218
2022.02.15 20:20:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13481;1.13498;;;;;0.00000;0.00000;;;;OK;218
2022.02.15 20:35:05;Moving sell-stop;sell;;;EURUSD;0.01;1.13498;1.13503;;;;;0.00000;0.00000;;;;OK;218
2022.02.15 22:20:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13503;1.13510;;;;;0.00000;0.00000;;;;OK;218
2022.02.16 03:02:41;Modifying TP;sell;;;EURUSD;0.01;1.13510;1.13110;;;;;0.00000;1.13110;;;;OK;218
2022.02.16 04:40:00;Signal4 to close;sell;;Stochastic K;EURUSD;0.01;1.13470;;;50;1.13450;1.13470;;;;;;OK;218
2022.02.16 07:35:01;Moving sell-stop;sell;;;EURUSD;0.01;1.13382;1.13395;;;;;0.00000;0.00000;;;;OK;220
2022.02.16 07:40:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13395;1.13410;;;;;0.00000;0.00000;;;;OK;220
2022.02.16 07:45:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13410;1.13414;;;;;0.00000;0.00000;;;;OK;220
2022.02.16 07:50:08;Moving sell-stop;sell;;;EURUSD;0.01;1.13414;1.13423;;;;;0.00000;0.00000;;;;OK;220
2022.02.16 07:55:28;Moving sell-stop;sell;;;EURUSD;0.01;1.13423;1.13430;;;;;0.00000;0.00000;;;;OK;220
2022.02.16 08:15:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13430;1.13437;;;;;0.00000;0.00000;;;;OK;220
2022.02.16 08:25:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13437;1.13448;;;;;0.00000;0.00000;;;;OK;220
2022.02.16 08:30:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13448;1.13454;;;;;0.00000;0.00000;;;;OK;220
2022.02.16 08:35:01;Moving sell-stop;sell;;;EURUSD;0.01;1.13454;1.13456;;;;;0.00000;0.00000;;;;OK;220
2022.02.16 08:40:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13456;1.13477;;;;;0.00000;0.00000;;;;OK;220
2022.02.16 09:00:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13477;1.13493;;;;;0.00000;0.00000;;;;OK;220
2022.02.16 09:05:03;Moving sell-stop;sell;;;EURUSD;0.01;1.13493;1.13500;;;;;0.00000;0.00000;;;;OK;220
2022.02.16 09:10:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13500;1.13525;;;;;0.00000;0.00000;;;;OK;220
2022.02.16 09:15:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13525;1.13533;;;;;0.00000;0.00000;;;;OK;220
2022.02.16 09:40:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13533;1.13539;;;;;0.00000;0.00000;;;;OK;220
2022.02.16 09:45:02;Moving sell-stop;sell;;;EURUSD;0.01;1.13539;1.13569;;;;;0.00000;0.00000;;;;OK;220
2022.02.16 09:50:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13569;1.13614;;;;;0.00000;0.00000;;;;OK;220
2022.02.16 10:10:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13614;1.13624;;;;;0.00000;0.00000;;;;OK;220
2022.02.16 10:15:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13624;1.13634;;;;;0.00000;0.00000;;;;OK;220
2022.02.16 10:20:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13634;1.13639;;;;;0.00000;0.00000;;;;OK;220
2022.02.16 10:25:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13639;1.13646;;;;;0.00000;0.00000;;;;OK;220
2022.02.16 10:30:01;Moving sell-stop;sell;;;EURUSD;0.01;1.13646;1.13658;;;;;0.00000;0.00000;;;;OK;220
2022.02.16 10:35:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13658;1.13695;;;;;0.00000;0.00000;;;;OK;220
2022.02.16 10:45:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13695;1.13714;;;;;0.00000;0.00000;;;;OK;220
2022.02.16 10:50:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13714;1.13757;;;;;0.00000;0.00000;;;;OK;220
2022.02.16 10:55:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13757;1.13761;;;;;0.00000;0.00000;;;;OK;220
2022.02.16 11:10:01;Modifying TP;sell;;;EURUSD;0.01;1.13761;1.13361;;;;;0.00000;1.13361;;;;OK;220
2022.02.16 14:55:00;Signal4 to close;sell;;Stochastic K;EURUSD;0.01;1.13678;;;50;1.13660;1.13678;;;;;;OK;220
2022.02.17 06:05:00;Moving buy-stop;buy;;;EURUSD;0.01;1.13872;1.13761;;;;;0.00000;0.00000;;;;OK;222
2022.02.17 06:10:00;Moving buy-stop;buy;;;EURUSD;0.01;1.13761;1.13489;;;;;0.00000;0.00000;;;;OK;222
2022.02.17 06:12:33;Modifying TP;buy;;;EURUSD;0.01;1.13490;1.13890;;;;;0.00000;1.13890;;;;OK;222
2022.02.17 07:30:00;Signal4 to close;buy;;Stochastic K;EURUSD;0.01;1.13562;;;50;1.13562;1.13584;;;;;;OK;222
2022.02.17 11:32:46;Modifying TP;buy;;;EURUSD;0.01;1.13613;1.14013;;;;;0.00000;1.14013;;;;OK;224
2022.02.17 13:00:00;Signal4 to close;buy;;Stochastic K;EURUSD;0.01;1.13746;;;50;1.13746;1.13764;;;;;;OK;224
2022.02.17 20:10:01;Moving buy-stop;buy;;;EURUSD;0.01;1.13710;1.13689;;;;;0.00000;0.00000;;;;OK;226
2022.02.18 02:35:05;Moving buy-stop;buy;;;EURUSD;0.01;1.13716;1.13705;;;;;0.00000;0.00000;;;;OK;227
2022.02.18 02:40:02;Moving buy-stop;buy;;;EURUSD;0.01;1.13705;1.13700;;;;;0.00000;0.00000;;;;OK;227
2022.02.18 02:45:04;Moving buy-stop;buy;;;EURUSD;0.01;1.13700;1.13694;;;;;0.00000;0.00000;;;;OK;227
2022.02.18 03:32:47;Modifying TP;buy;;;EURUSD;0.01;1.13696;1.14096;;;;;0.00000;1.14096;;;;OK;227
2022.02.18 08:50:00;Signal4 to close;buy;;Stochastic K;EURUSD;0.01;1.13701;;;50;1.13701;1.13722;;;;;;OK;227
2022.02.18 13:05:00;Moving buy-stop;buy;;;EURUSD;0.01;1.13737;1.13734;;;;;0.00000;0.00000;;;;OK;229
2022.02.18 13:10:01;Moving buy-stop;buy;;;EURUSD;0.01;1.13734;1.13715;;;;;0.00000;0.00000;;;;OK;229
2022.02.18 13:15:00;Moving buy-stop;buy;;;EURUSD;0.01;1.13715;1.13711;;;;;0.00000;0.00000;;;;OK;229
2022.02.18 13:20:07;Moving buy-stop;buy;;;EURUSD;0.01;1.13711;1.13707;;;;;0.00000;0.00000;;;;OK;229
2022.02.18 13:25:00;Moving buy-stop;buy;;;EURUSD;0.01;1.13707;1.13683;;;;;0.00000;0.00000;;;;OK;229
2022.02.18 13:30:00;Moving buy-stop;buy;;;EURUSD;0.01;1.13683;1.13676;;;;;0.00000;0.00000;;;;OK;229
2022.02.18 13:35:00;Moving buy-stop;buy;;;EURUSD;0.01;1.13676;1.13632;;;;;0.00000;0.00000;;;;OK;229
2022.02.18 13:56:42;Modifying TP;buy;;;EURUSD;0.01;1.13635;1.14035;;;;;0.00000;1.14035;;;;OK;229
2022.02.18 16:01:19;Signal3 to open;buy;2;;EURUSD;0.01;1.13485;;;50;1.13468;1.13485;;;;CP #2;3040;OK;230
2022.02.18 16:01:19;Modifying TP;buy;;;EURUSD;0.01;1.13485;1.13960;;;;;0.00000;1.13960;;;;OK;230
2022.02.18 16:01:19;Modifying TP;buy;;;EURUSD;0.01;1.13635;1.13960;;;;;0.00000;1.13960;;;;OK;229
2022.02.18 17:40:37;Signal3 to open;buy;3;;EURUSD;0.03;1.13370;;;50;1.13353;1.13370;;;;CP #3;3040;OK;231
2022.02.18 17:40:37;Modifying TP;buy;;;EURUSD;0.03;1.13370;1.13846;;;;;0.00000;1.13846;;;;OK;231
2022.02.18 17:40:37;Modifying TP;buy;;;EURUSD;0.01;1.13485;1.13846;;;;;0.00000;1.13846;;;;OK;230
2022.02.18 17:40:37;Modifying TP;buy;;;EURUSD;0.01;1.13635;1.13846;;;;;0.00000;1.13846;;;;OK;229
2022.02.18 17:49:08;Signal3 to open;buy;4;;EURUSD;0.05;1.13284;;;50;1.13270;1.13284;;;;CP #4;3040;OK;232
2022.02.18 17:49:08;Modifying TP;buy;;;EURUSD;0.05;1.13284;1.13765;;;;;0.00000;1.13765;;;;OK;232
2022.02.18 17:49:08;Modifying TP;buy;;;EURUSD;0.03;1.13370;1.13765;;;;;0.00000;1.13765;;;;OK;231
2022.02.18 17:49:08;Modifying TP;buy;;;EURUSD;0.01;1.13485;1.13765;;;;;0.00000;1.13765;;;;OK;230
2022.02.18 17:49:08;Modifying TP;buy;;;EURUSD;0.01;1.13635;1.13765;;;;;0.00000;1.13765;;;;OK;229
2022.02.18 18:08:09;Signal3 to open;buy;5;;EURUSD;0.09;1.13217;;;50;1.13201;1.13217;;;;CP #5;3040;OK;233
2022.02.18 18:08:09;Modifying TP;buy;;;EURUSD;0.09;1.13217;1.13695;;;;;0.00000;1.13695;;;;OK;233
2022.02.18 18:08:09;Modifying TP;buy;;;EURUSD;0.05;1.13284;1.13695;;;;;0.00000;1.13695;;;;OK;232
2022.02.18 18:08:09;Modifying TP;buy;;;EURUSD;0.03;1.13370;1.13695;;;;;0.00000;1.13695;;;;OK;231
2022.02.18 18:08:09;Modifying TP;buy;;;EURUSD;0.01;1.13485;1.13695;;;;;0.00000;1.13695;;;;OK;230
2022.02.18 18:08:09;Modifying TP;buy;;;EURUSD;0.01;1.13635;1.13695;;;;;0.00000;1.13695;;;;OK;229
2022.02.18 18:09:46;Signal3 to open;buy;6;;EURUSD;0.16;1.13166;;;50;1.13146;1.13166;;;;CP #6;3040;OK;234
2022.02.18 18:09:46;Modifying TP;buy;;;EURUSD;0.16;1.13166;1.13636;;;;;0.00000;1.13636;;;;OK;234
2022.02.18 18:09:46;Modifying TP;buy;;;EURUSD;0.09;1.13217;1.13636;;;;;0.00000;1.13636;;;;OK;233
2022.02.18 18:09:46;Modifying TP;buy;;;EURUSD;0.05;1.13284;1.13636;;;;;0.00000;1.13636;;;;OK;232
2022.02.18 18:09:46;Modifying TP;buy;;;EURUSD;0.03;1.13370;1.13636;;;;;0.00000;1.13636;;;;OK;231
2022.02.18 18:09:46;Modifying TP;buy;;;EURUSD;0.01;1.13485;1.13636;;;;;0.00000;1.13636;;;;OK;230
2022.02.18 18:09:46;Modifying TP;buy;;;EURUSD;0.01;1.13635;1.13636;;;;;0.00000;1.13636;;;;OK;229
2022.02.18 20:15:02;Signal4 to close;buy;;Stochastic K;EURUSD;0.16;1.13248;;;50;1.13248;1.13272;;;;;;OK;234
2022.02.18 20:15:02;Signal4 to close;buy;;Stochastic K;EURUSD;0.09;1.13248;;;50;1.13248;1.13272;;;;;;OK;233
2022.02.18 20:15:02;Signal4 to close;buy;;Stochastic K;EURUSD;0.05;1.13248;;;50;1.13248;1.13272;;;;;;OK;232
2022.02.18 20:15:02;Signal4 to close;buy;;Stochastic K;EURUSD;0.03;1.13248;;;50;1.13248;1.13272;;;;;;OK;231
2022.02.18 20:15:02;Signal4 to close;buy;;Stochastic K;EURUSD;0.01;1.13248;;;50;1.13248;1.13272;;;;;;OK;230
2022.02.18 20:15:02;Signal4 to close;buy;;Stochastic K;EURUSD;0.01;1.13248;;;50;1.13248;1.13272;;;;;;OK;229
2022.02.21 03:00:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13079;1.13089;;;;;0.00000;0.00000;;;;OK;241
2022.02.21 03:05:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13089;1.13174;;;;;0.00000;0.00000;;;;OK;241
2022.02.21 03:15:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13174;1.13184;;;;;0.00000;0.00000;;;;OK;241
2022.02.21 03:20:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13184;1.13198;;;;;0.00000;0.00000;;;;OK;241
2022.02.21 03:30:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13198;1.13209;;;;;0.00000;0.00000;;;;OK;241
2022.02.21 03:35:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13209;1.13228;;;;;0.00000;0.00000;;;;OK;241
2022.02.21 03:40:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13228;1.13239;;;;;0.00000;0.00000;;;;OK;241
2022.02.21 03:45:02;Moving sell-stop;sell;;;EURUSD;0.01;1.13239;1.13271;;;;;0.00000;0.00000;;;;OK;241
2022.02.21 03:50:03;Moving sell-stop;sell;;;EURUSD;0.01;1.13271;1.13327;;;;;0.00000;0.00000;;;;OK;241
2022.02.21 03:55:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13327;1.13378;;;;;0.00000;0.00000;;;;OK;241
2022.02.21 04:00:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13378;1.13420;;;;;0.00000;0.00000;;;;OK;241
2022.02.21 04:10:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13420;1.13422;;;;;0.00000;0.00000;;;;OK;241
2022.02.21 04:15:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13422;1.13436;;;;;0.00000;0.00000;;;;OK;241
2022.02.21 04:55:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13436;1.13440;;;;;0.00000;0.00000;;;;OK;241
2022.02.21 05:00:01;Moving sell-stop;sell;;;EURUSD;0.01;1.13440;1.13452;;;;;0.00000;0.00000;;;;OK;241
2022.02.21 05:10:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13452;1.13462;;;;;0.00000;0.00000;;;;OK;241
2022.02.21 05:15:03;Moving sell-stop;sell;;;EURUSD;0.01;1.13462;1.13473;;;;;0.00000;0.00000;;;;OK;241
2022.02.21 05:25:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13473;1.13480;;;;;0.00000;0.00000;;;;OK;241
2022.02.21 05:30:03;Moving sell-stop;sell;;;EURUSD;0.01;1.13480;1.13484;;;;;0.00000;0.00000;;;;OK;241
2022.02.21 05:35:01;Moving sell-stop;sell;;;EURUSD;0.01;1.13484;1.13502;;;;;0.00000;0.00000;;;;OK;241
2022.02.21 05:40:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13502;1.13513;;;;;0.00000;0.00000;;;;OK;241
2022.02.21 05:45:12;Moving sell-stop;sell;;;EURUSD;0.01;1.13513;1.13514;;;;;0.00000;0.00000;;;;OK;241
2022.02.21 18:55:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13273;1.13295;;;;;0.00000;0.00000;;;;OK;242
2022.02.21 19:00:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13295;1.13328;;;;;0.00000;0.00000;;;;OK;242
2022.02.21 19:05:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13328;1.13333;;;;;0.00000;0.00000;;;;OK;242
2022.02.21 20:00:11;Modifying TP;sell;;;EURUSD;0.01;1.13331;1.12931;;;;;0.00000;1.12931;;;;OK;242
2022.02.21 20:05:01;Signal4 to close;sell;;Stochastic K;EURUSD;0.01;1.13326;;;50;1.13308;1.13326;;;;;;OK;242
2022.02.21 22:27:52;Modifying TP;sell;;;EURUSD;0.01;1.13074;1.12674;;;;;0.00000;1.12674;;;;OK;244
2022.02.22 00:05:00;Modifying TP;sell;;;EURUSD;0.01;1.13074;1.12673;;;;;0.00000;1.12673;;;;OK;244
2022.02.22 01:02:13;Signal4 to close;sell;;Stochastic K;EURUSD;0.01;1.13073;;;50;1.13056;1.13073;;;;;;OK;244
2022.02.22 02:10:00;Moving sell-stop;sell;;;EURUSD;0.01;1.12942;1.12966;;;;;0.00000;0.00000;;;;OK;246
2022.02.22 02:15:01;Moving sell-stop;sell;;;EURUSD;0.01;1.12966;1.12995;;;;;0.00000;0.00000;;;;OK;246
2022.02.22 02:20:00;Moving sell-stop;sell;;;EURUSD;0.01;1.12995;1.12996;;;;;0.00000;0.00000;;;;OK;246
2022.02.22 02:30:00;Moving sell-stop;sell;;;EURUSD;0.01;1.12996;1.13039;;;;;0.00000;0.00000;;;;OK;246
2022.02.22 02:50:03;Moving sell-stop;sell;;;EURUSD;0.01;1.13039;1.13047;;;;;0.00000;0.00000;;;;OK;246
2022.02.22 03:13:01;Modifying TP;sell;;;EURUSD;0.01;1.13047;1.12647;;;;;0.00000;1.12647;;;;OK;246
2022.02.22 03:15:17;Signal4 to close;sell;;Stochastic K;EURUSD;0.01;1.13046;;;50;1.13029;1.13046;;;;;;OK;246
2022.02.22 07:25:02;Moving sell-stop;sell;;;EURUSD;0.01;1.12906;1.12908;;;;;0.00000;0.00000;;;;OK;249
2022.02.22 07:30:00;Moving sell-stop;sell;;;EURUSD;0.01;1.12908;1.12934;;;;;0.00000;0.00000;;;;OK;249
2022.02.22 07:35:00;Moving sell-stop;sell;;;EURUSD;0.01;1.12934;1.12949;;;;;0.00000;0.00000;;;;OK;249
2022.02.22 07:55:00;Moving sell-stop;sell;;;EURUSD;0.01;1.12949;1.12953;;;;;0.00000;0.00000;;;;OK;249
2022.02.22 10:30:00;Moving sell-stop;sell;;;EURUSD;0.01;1.12979;1.13012;;;;;0.00000;0.00000;;;;OK;250
2022.02.22 10:35:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13012;1.13043;;;;;0.00000;0.00000;;;;OK;250
2022.02.22 10:55:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13043;1.13082;;;;;0.00000;0.00000;;;;OK;250
2022.02.22 11:00:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13082;1.13092;;;;;0.00000;0.00000;;;;OK;250
2022.02.22 11:05:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13092;1.13104;;;;;0.00000;0.00000;;;;OK;250
2022.02.22 11:10:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13104;1.13125;;;;;0.00000;0.00000;;;;OK;250
2022.02.22 11:15:01;Moving sell-stop;sell;;;EURUSD;0.01;1.13125;1.13153;;;;;0.00000;0.00000;;;;OK;250
2022.02.22 11:20:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13153;1.13174;;;;;0.00000;0.00000;;;;OK;250
2022.02.22 11:25:02;Moving sell-stop;sell;;;EURUSD;0.01;1.13174;1.13190;;;;;0.00000;0.00000;;;;OK;250
2022.02.22 11:30:01;Moving sell-stop;sell;;;EURUSD;0.01;1.13190;1.13201;;;;;0.00000;0.00000;;;;OK;250
2022.02.22 11:54:54;Modifying TP;sell;;;EURUSD;0.01;1.13196;1.12796;;;;;0.00000;1.12796;;;;OK;250
2022.02.22 12:17:03;Signal3 to open;sell;2;;EURUSD;0.01;1.13348;;;50;1.13348;1.13370;;;;CP #2;3040;OK;251
2022.02.22 12:17:03;Modifying TP;sell;;;EURUSD;0.01;1.13348;1.12872;;;;;0.00000;1.12872;;;;OK;251
2022.02.22 12:17:03;Modifying TP;sell;;;EURUSD;0.01;1.13196;1.12872;;;;;0.00000;1.12872;;;;OK;250
2022.02.22 12:48:25;Signal3 to open;sell;3;;EURUSD;0.03;1.13461;;;50;1.13461;1.13480;;;;CP #3;3040;OK;252
2022.02.22 12:48:25;Modifying TP;sell;;;EURUSD;0.03;1.13461;1.12985;;;;;0.00000;1.12985;;;;OK;252
2022.02.22 12:48:25;Modifying TP;sell;;;EURUSD;0.01;1.13348;1.12985;;;;;0.00000;1.12985;;;;OK;251
2022.02.22 12:48:25;Modifying TP;sell;;;EURUSD;0.01;1.13196;1.12985;;;;;0.00000;1.12985;;;;OK;250
2022.02.22 12:51:55;Signal3 to open;sell;4;;EURUSD;0.05;1.13547;;;50;1.13547;1.13569;;;;CP #4;3040;OK;253
2022.02.22 12:51:55;Modifying TP;sell;;;EURUSD;0.05;1.13547;1.13066;;;;;0.00000;1.13066;;;;OK;253
2022.02.22 12:51:55;Modifying TP;sell;;;EURUSD;0.03;1.13461;1.13066;;;;;0.00000;1.13066;;;;OK;252
2022.02.22 12:51:55;Modifying TP;sell;;;EURUSD;0.01;1.13348;1.13066;;;;;0.00000;1.13066;;;;OK;251
2022.02.22 12:51:55;Modifying TP;sell;;;EURUSD;0.01;1.13196;1.13066;;;;;0.00000;1.13066;;;;OK;250
2022.02.22 12:52:21;Signal3 to open;sell;5;;EURUSD;0.09;1.13614;;;50;1.13614;1.13636;;;;CP #5;3040;OK;254
2022.02.22 12:52:21;Modifying TP;sell;;;EURUSD;0.09;1.13614;1.13136;;;;;0.00000;1.13136;;;;OK;254
2022.02.22 12:52:21;Modifying TP;sell;;;EURUSD;0.05;1.13547;1.13136;;;;;0.00000;1.13136;;;;OK;253
2022.02.22 12:52:21;Modifying TP;sell;;;EURUSD;0.03;1.13461;1.13136;;;;;0.00000;1.13136;;;;OK;252
2022.02.22 12:52:21;Modifying TP;sell;;;EURUSD;0.01;1.13348;1.13136;;;;;0.00000;1.13136;;;;OK;251
2022.02.22 12:52:21;Modifying TP;sell;;;EURUSD;0.01;1.13196;1.13136;;;;;0.00000;1.13136;;;;OK;250
2022.02.22 19:15:00;Signal4 to close;sell;;Stochastic K;EURUSD;0.09;1.13359;;;50;1.13340;1.13359;;;;;;OK;254
2022.02.22 19:15:00;Signal4 to close;sell;;Stochastic K;EURUSD;0.05;1.13359;;;50;1.13340;1.13359;;;;;;OK;253
2022.02.22 19:15:00;Signal4 to close;sell;;Stochastic K;EURUSD;0.03;1.13359;;;50;1.13340;1.13359;;;;;;OK;252
2022.02.22 19:15:00;Signal4 to close;sell;;Stochastic K;EURUSD;0.01;1.13359;;;50;1.13340;1.13359;;;;;;OK;251
2022.02.22 19:15:00;Signal4 to close;sell;;Stochastic K;EURUSD;0.01;1.13359;;;50;1.13340;1.13359;;;;;;OK;250
2022.02.22 20:15:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13220;1.13239;;;;;0.00000;0.00000;;;;OK;260
2022.02.22 21:08:02;Modifying TP;sell;;;EURUSD;0.01;1.13239;1.12839;;;;;0.00000;1.12839;;;;OK;260
2022.02.22 21:56:30;Signal3 to open;sell;2;;EURUSD;0.01;1.13389;;;50;1.13389;1.13407;;;;CP #2;3040;OK;261
2022.02.22 21:56:30;Modifying TP;sell;;;EURUSD;0.01;1.13389;1.12914;;;;;0.00000;1.12914;;;;OK;261
2022.02.22 21:56:30;Modifying TP;sell;;;EURUSD;0.01;1.13239;1.12914;;;;;0.00000;1.12914;;;;OK;260
2022.02.22 22:55:00;Signal4 to close;sell;;Stochastic K;EURUSD;0.01;1.13252;;;50;1.13235;1.13252;;;;;;OK;261
2022.02.22 22:55:00;Signal4 to close;sell;;Stochastic K;EURUSD;0.01;1.13252;;;50;1.13235;1.13252;;;;;;OK;260
2022.02.23 01:15:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13170;1.13178;;;;;0.00000;0.00000;;;;OK;264
2022.02.23 01:55:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13178;1.13184;;;;;0.00000;0.00000;;;;OK;264
2022.02.23 02:20:01;Moving sell-stop;sell;;;EURUSD;0.01;1.13184;1.13198;;;;;0.00000;0.00000;;;;OK;264
2022.02.23 02:25:01;Moving sell-stop;sell;;;EURUSD;0.01;1.13198;1.13214;;;;;0.00000;0.00000;;;;OK;264
2022.02.23 02:30:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13214;1.13215;;;;;0.00000;0.00000;;;;OK;264
2022.02.23 02:35:01;Moving sell-stop;sell;;;EURUSD;0.01;1.13215;1.13216;;;;;0.00000;0.00000;;;;OK;264
2022.02.23 02:45:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13216;1.13217;;;;;0.00000;0.00000;;;;OK;264
2022.02.23 02:55:02;Moving sell-stop;sell;;;EURUSD;0.01;1.13217;1.13222;;;;;0.00000;0.00000;;;;OK;264
2022.02.23 03:00:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13222;1.13223;;;;;0.00000;0.00000;;;;OK;264
2022.02.23 04:10:05;Moving sell-stop;sell;;;EURUSD;0.01;1.13223;1.13237;;;;;0.00000;0.00000;;;;OK;264
2022.02.23 05:40:23;Moving sell-stop;sell;;;EURUSD;0.01;1.13136;1.13140;;;;;0.00000;0.00000;;;;OK;265
2022.02.23 07:10:04;Moving sell-stop;sell;;;EURUSD;0.01;1.13140;1.13146;;;;;0.00000;0.00000;;;;OK;265
2022.02.23 07:15:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13146;1.13152;;;;;0.00000;0.00000;;;;OK;265
2022.02.23 09:50:02;Moving sell-stop;sell;;;EURUSD;0.01;1.13141;1.13238;;;;;0.00000;0.00000;;;;OK;266
2022.02.23 10:00:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13238;1.13259;;;;;0.00000;0.00000;;;;OK;266
2022.02.23 10:05:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13259;1.13274;;;;;0.00000;0.00000;;;;OK;266
2022.02.23 10:50:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13274;1.13295;;;;;0.00000;0.00000;;;;OK;266
2022.02.23 10:55:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13295;1.13318;;;;;0.00000;0.00000;;;;OK;266
2022.02.23 11:05:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13318;1.13323;;;;;0.00000;0.00000;;;;OK;266
2022.02.23 11:10:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13323;1.13344;;;;;0.00000;0.00000;;;;OK;266
2022.02.23 11:20:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13344;1.13345;;;;;0.00000;0.00000;;;;OK;266
2022.02.23 12:05:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13345;1.13380;;;;;0.00000;0.00000;;;;OK;266
2022.02.23 12:10:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13380;1.13391;;;;;0.00000;0.00000;;;;OK;266
2022.02.23 12:15:01;Moving sell-stop;sell;;;EURUSD;0.01;1.13391;1.13392;;;;;0.00000;0.00000;;;;OK;266
2022.02.23 12:25:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13392;1.13398;;;;;0.00000;0.00000;;;;OK;266
2022.02.23 12:30:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13398;1.13423;;;;;0.00000;0.00000;;;;OK;266
2022.02.23 12:40:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13423;1.13429;;;;;0.00000;0.00000;;;;OK;266
2022.02.23 12:45:00;Moving sell-stop;sell;;;EURUSD;0.01;1.13429;1.13433;;;;;0.00000;0.00000;;;;OK;266
2022.02.23 13:15:22;Modifying TP;sell;;;EURUSD;0.01;1.13433;1.13033;;;;;0.00000;1.13033;;;;OK;266
2022.02.23 13:35:00;Signal4 to close;sell;;Stochastic K;EURUSD;0.01;1.13430;;;50;1.13411;1.13430;;;;;;OK;266
