Time;Action;Type;Martingale;Price;Signal;Symbol;Type;Volume;PriceAction;ValueX;Price1;Price2;Comment;MagicID;Status;Ticket #
2021.05.07 15:30:51;Signal to open;sell;1;1828.430;BigCandle;XAUUSD;sell;0.23;1828.430;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;749
2021.05.12 15:30:51;Signal to open;buy;1;1823.370;BigCandle;XAUUSD;buy;0.24;1823.370;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;752
2021.05.12 15:30:51;Signal to open;sell;1;1822.990;BigCandle;XAUUSD;sell;0.24;1822.990;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;753
2021.05.12 15:55:00;Signal to open;sell;2;1840.450;;XAUUSD;sell;0.28;1840.450;50;0.000;0.000;CP18.06.2021.21:03 #2;234;OK;755
2021.05.19 16:04:35;Signal to open;buy;1;1866.280;BigCandle;XAUUSD;buy;0.24;1866.280;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;758
2021.05.19 16:04:35;Signal to open;sell;1;1865.940;BigCandle;XAUUSD;sell;0.24;1865.940;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;759
2021.05.19 16:39:36;Signal to open;buy;1;1880.350;BigCandle;XAUUSD;buy;0.24;1880.350;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;762
2021.05.19 16:39:36;Signal to open;sell;1;1879.970;BigCandle;XAUUSD;sell;0.24;1879.970;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;763
2021.05.25 17:04:46;Signal to open;buy;1;1894.540;BigCandle;XAUUSD;buy;0.24;1894.540;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;766
2021.05.25 17:04:46;Signal to open;sell;1;1894.210;BigCandle;XAUUSD;sell;0.24;1894.210;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;767
2021.06.01 17:04:22;Signal to open;buy;1;1899.220;BigCandle;XAUUSD;buy;0.24;1899.220;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;770
2021.06.01 17:04:22;Signal to open;sell;1;1898.780;BigCandle;XAUUSD;sell;0.24;1898.780;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;771
2021.06.04 04:56:23;Signal to open;buy;1;1856.630;BigCandle;XAUUSD;buy;0.24;1856.630;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;774
2021.06.04 04:56:23;Signal to open;sell;1;1852.140;BigCandle;XAUUSD;sell;0.24;1852.140;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;775
2021.06.04 05:50:00;Signal to open;sell;2;1866.160;;XAUUSD;sell;0.28;1866.160;50;0.000;0.000;CP18.06.2021.21:03 #2;234;OK;777
2021.06.04 08:25:00;Signal to open;sell;3;1869.880;;XAUUSD;sell;0.34;1869.880;50;0.000;0.000;CP18.06.2021.21:03 #3;234;OK;778
2021.06.04 16:55:00;Signal to open;sell;4;1890.550;;XAUUSD;sell;0.41;1890.550;50;0.000;0.000;CP18.06.2021.21:03 #4;234;OK;779
2021.06.07 21:05:00;Signal to open;sell;5;1898.460;;XAUUSD;sell;0.49;1898.460;50;0.000;0.000;CP18.06.2021.21:03 #5;234;OK;780
2021.06.10 15:34:13;Signal to open;buy;1;1880.240;BigCandle;XAUUSD;buy;0.24;1880.240;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;786
2021.06.10 15:34:13;Signal to open;sell;1;1879.890;BigCandle;XAUUSD;sell;0.24;1879.890;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;787
2021.06.10 18:10:00;Signal to open;sell;2;1890.950;;XAUUSD;sell;0.28;1890.950;50;0.000;0.000;CP18.06.2021.21:03 #2;234;OK;789
2021.06.10 21:30:00;Signal to open;sell;3;1895.080;;XAUUSD;sell;0.34;1895.080;50;0.000;0.000;CP18.06.2021.21:03 #3;234;OK;790
2021.06.10 23:50:05;Signal to open;sell;4;1899.760;;XAUUSD;sell;0.41;1899.760;50;0.000;0.000;CP18.06.2021.21:03 #4;234;OK;791
2021.06.16 21:00:31;Signal to open;buy;1;1850.950;BigCandle;XAUUSD;buy;0.24;1850.950;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;796
2021.06.16 21:00:31;Signal to open;sell;1;1850.160;BigCandle;XAUUSD;sell;0.24;1850.160;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;797
2021.06.16 23:42:46;Signal to open;buy;1;1810.790;BigCandle;XAUUSD;buy;0.24;1810.790;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;800
2021.06.16 23:42:46;Signal to open;sell;1;1810.220;BigCandle;XAUUSD;sell;0.24;1810.220;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;801
2021.06.17 02:30:00;Signal to open;sell;2;1818.350;;XAUUSD;sell;0.28;1818.350;50;0.000;0.000;CP18.06.2021.21:03 #2;234;OK;803
2021.06.17 06:40:00;Signal to open;sell;3;1823.660;;XAUUSD;sell;0.34;1823.660;50;0.000;0.000;CP18.06.2021.21:03 #3;234;OK;804
2021.06.17 15:24:35;Signal to open;buy;1;1776.800;BigCandle;XAUUSD;buy;0.24;1776.800;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;808
2021.06.17 15:24:35;Signal to open;sell;1;1776.290;BigCandle;XAUUSD;sell;0.24;1776.290;50;0.000;0.000;CP18.06.2021.21:03 #1;234;OK;809
